Load,Time Stamp
746.7,2017-06-25 00:00:00
695.2,2017-06-25 01:00:00
658.0,2017-06-25 02:00:00
628.4,2017-06-25 03:00:00
608.5,2017-06-25 04:00:00
590.1,2017-06-25 05:00:00
600.0,2017-06-25 06:00:00
644.9,2017-06-25 07:00:00
699.4,2017-06-25 08:00:00
750.0,2017-06-25 09:00:00
799.2,2017-06-25 10:00:00
836.4,2017-06-25 11:00:00
868.2,2017-06-25 12:00:00
884.6,2017-06-25 13:00:00
891.3,2017-06-25 14:00:00
843.3,2017-06-25 15:00:00
863.9,2017-06-25 16:00:00
865.8,2017-06-25 17:00:00
869.8,2017-06-25 18:00:00
852.4,2017-06-25 19:00:00
841.6,2017-06-25 20:00:00
843.0,2017-06-25 21:00:00
798.9,2017-06-25 22:00:00
740.7,2017-06-25 23:00:00
