Load,Time Stamp
483.5,2017-10-27 00:00:00
459.3,2017-10-27 01:00:00
445.7,2017-10-27 02:00:00
435.9,2017-10-27 03:00:00
440.6,2017-10-27 04:00:00
478.3,2017-10-27 05:00:00
558.0,2017-10-27 06:00:00
623.9,2017-10-27 07:00:00
628.9,2017-10-27 08:00:00
640.2,2017-10-27 09:00:00
650.0,2017-10-27 10:00:00
649.6,2017-10-27 11:00:00
645.4,2017-10-27 12:00:00
643.9,2017-10-27 13:00:00
636.8,2017-10-27 14:00:00
647.1,2017-10-27 15:00:00
655.2,2017-10-27 16:00:00
655.6,2017-10-27 17:00:00
683.2,2017-10-27 18:00:00
677.6,2017-10-27 19:00:00
634.4,2017-10-27 20:00:00
615.9,2017-10-27 21:00:00
577.8,2017-10-27 22:00:00
533.4,2017-10-27 23:00:00
