Load,Time Stamp
569.0,2017-01-28 00:00:00
541.7,2017-01-28 01:00:00
517.7,2017-01-28 02:00:00
508.3,2017-01-28 03:00:00
508.4,2017-01-28 04:00:00
530.7,2017-01-28 05:00:00
561.7,2017-01-28 06:00:00
597.4,2017-01-28 07:00:00
630.3,2017-01-28 08:00:00
659.2,2017-01-28 09:00:00
673.1,2017-01-28 10:00:00
680.8,2017-01-28 11:00:00
686.9,2017-01-28 12:00:00
690.2,2017-01-28 13:00:00
688.3,2017-01-28 14:00:00
686.9,2017-01-28 15:00:00
698.9,2017-01-28 16:00:00
740.7,2017-01-28 17:00:00
747.4,2017-01-28 18:00:00
728.8,2017-01-28 19:00:00
712.7,2017-01-28 20:00:00
687.8,2017-01-28 21:00:00
653.7,2017-01-28 22:00:00
624.6,2017-01-28 23:00:00
