Load,Time Stamp
633.8,2017-06-29 00:00:00
594.1,2017-06-29 01:00:00
567.7,2017-06-29 02:00:00
547.6,2017-06-29 03:00:00
549.9,2017-06-29 04:00:00
571.1,2017-06-29 05:00:00
610.4,2017-06-29 06:00:00
677.6,2017-06-29 07:00:00
743.3,2017-06-29 08:00:00
796.4,2017-06-29 09:00:00
835.9,2017-06-29 10:00:00
866.4,2017-06-29 11:00:00
899.8,2017-06-29 12:00:00
932.1,2017-06-29 13:00:00
951.7,2017-06-29 14:00:00
974.6,2017-06-29 15:00:00
989.1,2017-06-29 16:00:00
981.6,2017-06-29 17:00:00
935.6,2017-06-29 18:00:00
903.2,2017-06-29 19:00:00
886.0,2017-06-29 20:00:00
873.4,2017-06-29 21:00:00
826.4,2017-06-29 22:00:00
766.8,2017-06-29 23:00:00
