"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"10/03/2013 00:00:00","EDT","CAPITL",61757,1054.5
"10/03/2013 00:00:00","EDT","CENTRL",61754,1438.1
"10/03/2013 00:00:00","EDT","DUNWOD",61760,568.5
"10/03/2013 00:00:00","EDT","GENESE",61753,900.4
"10/03/2013 00:00:00","EDT","HUD VL",61758,911.3
"10/03/2013 00:00:00","EDT","LONGIL",61762,2036.6
"10/03/2013 00:00:00","EDT","MHK VL",61756,748.5
"10/03/2013 00:00:00","EDT","MILLWD",61759,238.3
"10/03/2013 00:00:00","EDT","N.Y.C.",61761,5608.2
"10/03/2013 00:00:00","EDT","NORTH",61755,582.2
"10/03/2013 00:00:00","EDT","WEST",61752,1392.4
"10/03/2013 01:00:00","EDT","CAPITL",61757,1014.4
"10/03/2013 01:00:00","EDT","CENTRL",61754,1390.3
"10/03/2013 01:00:00","EDT","DUNWOD",61760,543.5
"10/03/2013 01:00:00","EDT","GENESE",61753,858.3
"10/03/2013 01:00:00","EDT","HUD VL",61758,861.1
"10/03/2013 01:00:00","EDT","LONGIL",61762,1891.5
"10/03/2013 01:00:00","EDT","MHK VL",61756,710
"10/03/2013 01:00:00","EDT","MILLWD",61759,214.9
"10/03/2013 01:00:00","EDT","N.Y.C.",61761,5243.5
"10/03/2013 01:00:00","EDT","NORTH",61755,576.2
"10/03/2013 01:00:00","EDT","WEST",61752,1338.3
"10/03/2013 02:00:00","EDT","CAPITL",61757,987.9
"10/03/2013 02:00:00","EDT","CENTRL",61754,1345.5
"10/03/2013 02:00:00","EDT","DUNWOD",61760,522.1
"10/03/2013 02:00:00","EDT","GENESE",61753,829.6
"10/03/2013 02:00:00","EDT","HUD VL",61758,827.4
"10/03/2013 02:00:00","EDT","LONGIL",61762,1805.9
"10/03/2013 02:00:00","EDT","MHK VL",61756,669.7
"10/03/2013 02:00:00","EDT","MILLWD",61759,208.8
"10/03/2013 02:00:00","EDT","N.Y.C.",61761,5029.9
"10/03/2013 02:00:00","EDT","NORTH",61755,561.3
"10/03/2013 02:00:00","EDT","WEST",61752,1310.1
"10/03/2013 03:00:00","EDT","CAPITL",61757,975.8
"10/03/2013 03:00:00","EDT","CENTRL",61754,1332.1
"10/03/2013 03:00:00","EDT","DUNWOD",61760,506.8
"10/03/2013 03:00:00","EDT","GENESE",61753,822.1
"10/03/2013 03:00:00","EDT","HUD VL",61758,812.2
"10/03/2013 03:00:00","EDT","LONGIL",61762,1762.4
"10/03/2013 03:00:00","EDT","MHK VL",61756,653.8
"10/03/2013 03:00:00","EDT","MILLWD",61759,206.9
"10/03/2013 03:00:00","EDT","N.Y.C.",61761,4896.6
"10/03/2013 03:00:00","EDT","NORTH",61755,563.6
"10/03/2013 03:00:00","EDT","WEST",61752,1295.3
"10/03/2013 04:00:00","EDT","CAPITL",61757,993.2
"10/03/2013 04:00:00","EDT","CENTRL",61754,1366.4
"10/03/2013 04:00:00","EDT","DUNWOD",61760,503.4
"10/03/2013 04:00:00","EDT","GENESE",61753,832.5
"10/03/2013 04:00:00","EDT","HUD VL",61758,814.6
"10/03/2013 04:00:00","EDT","LONGIL",61762,1770.6
"10/03/2013 04:00:00","EDT","MHK VL",61756,673.7
"10/03/2013 04:00:00","EDT","MILLWD",61759,206.4
"10/03/2013 04:00:00","EDT","N.Y.C.",61761,4866.4
"10/03/2013 04:00:00","EDT","NORTH",61755,570
"10/03/2013 04:00:00","EDT","WEST",61752,1313.1
