Load,Time Stamp
1097.6,2017-02-22 00:00:00
1060.7,2017-02-22 01:00:00
1040.6,2017-02-22 02:00:00
1040.7,2017-02-22 03:00:00
1070.7,2017-02-22 04:00:00
1141.3,2017-02-22 05:00:00
1262.3,2017-02-22 06:00:00
1331.7,2017-02-22 07:00:00
1336.9,2017-02-22 08:00:00
1312.7,2017-02-22 09:00:00
1295.6,2017-02-22 10:00:00
1281.9,2017-02-22 11:00:00
1242.7,2017-02-22 12:00:00
1228.8,2017-02-22 13:00:00
1218.7,2017-02-22 14:00:00
1233.7,2017-02-22 15:00:00
1287.0,2017-02-22 16:00:00
1372.1,2017-02-22 17:00:00
1437.5,2017-02-22 18:00:00
1406.0,2017-02-22 19:00:00
1358.4,2017-02-22 20:00:00
1280.8,2017-02-22 21:00:00
1191.0,2017-02-22 22:00:00
1108.6,2017-02-22 23:00:00
