Load,Time Stamp
1433.3,2017-08-01 00:00:00
1357.8,2017-08-01 01:00:00
1306.9,2017-08-01 02:00:00
1267.2,2017-08-01 03:00:00
1262.4,2017-08-01 04:00:00
1326.7,2017-08-01 05:00:00
1429.3,2017-08-01 06:00:00
1565.8,2017-08-01 07:00:00
1645.6,2017-08-01 08:00:00
1707.1,2017-08-01 09:00:00
1779.0,2017-08-01 10:00:00
1846.1,2017-08-01 11:00:00
1885.4,2017-08-01 12:00:00
1933.3,2017-08-01 13:00:00
1986.8,2017-08-01 14:00:00
2036.0,2017-08-01 15:00:00
2077.4,2017-08-01 16:00:00
2117.4,2017-08-01 17:00:00
2100.8,2017-08-01 18:00:00
2020.4,2017-08-01 19:00:00
1987.0,2017-08-01 20:00:00
1903.6,2017-08-01 21:00:00
1735.0,2017-08-01 22:00:00
1588.2,2017-08-01 23:00:00
