Load,Time Stamp
965.1,2017-05-02 00:00:00
923.0,2017-05-02 01:00:00
905.2,2017-05-02 02:00:00
900.0,2017-05-02 03:00:00
920.3,2017-05-02 04:00:00
999.9,2017-05-02 05:00:00
1137.9,2017-05-02 06:00:00
1235.8,2017-05-02 07:00:00
1253.5,2017-05-02 08:00:00
1261.2,2017-05-02 09:00:00
1267.6,2017-05-02 10:00:00
1271.3,2017-05-02 11:00:00
1269.9,2017-05-02 12:00:00
1261.0,2017-05-02 13:00:00
1226.9,2017-05-02 14:00:00
1207.5,2017-05-02 15:00:00
1222.9,2017-05-02 16:00:00
1245.9,2017-05-02 17:00:00
1262.0,2017-05-02 18:00:00
1278.5,2017-05-02 19:00:00
1295.2,2017-05-02 20:00:00
1221.0,2017-05-02 21:00:00
1100.2,2017-05-02 22:00:00
1001.3,2017-05-02 23:00:00
