Load,Time Stamp
1285.0,2017-07-08 00:00:00
1215.7,2017-07-08 01:00:00
1166.3,2017-07-08 02:00:00
1132.9,2017-07-08 03:00:00
1122.2,2017-07-08 04:00:00
1129.0,2017-07-08 05:00:00
1164.9,2017-07-08 06:00:00
1240.8,2017-07-08 07:00:00
1343.2,2017-07-08 08:00:00
1435.6,2017-07-08 09:00:00
1507.8,2017-07-08 10:00:00
1496.0,2017-07-08 11:00:00
1476.9,2017-07-08 12:00:00
1509.5,2017-07-08 13:00:00
1539.2,2017-07-08 14:00:00
1540.7,2017-07-08 15:00:00
1525.7,2017-07-08 16:00:00
1521.9,2017-07-08 17:00:00
1523.2,2017-07-08 18:00:00
1497.0,2017-07-08 19:00:00
1464.1,2017-07-08 20:00:00
1439.9,2017-07-08 21:00:00
1348.6,2017-07-08 22:00:00
1243.1,2017-07-08 23:00:00
