Load,Time Stamp
1308.2,2017-08-13 00:00:00
1253.7,2017-08-13 01:00:00
1211.7,2017-08-13 02:00:00
1185.9,2017-08-13 03:00:00
1176.8,2017-08-13 04:00:00
1182.8,2017-08-13 05:00:00
1194.3,2017-08-13 06:00:00
1264.1,2017-08-13 07:00:00
1366.8,2017-08-13 08:00:00
1448.2,2017-08-13 09:00:00
1507.9,2017-08-13 10:00:00
1529.9,2017-08-13 11:00:00
1542.0,2017-08-13 12:00:00
1564.8,2017-08-13 13:00:00
1583.3,2017-08-13 14:00:00
1614.3,2017-08-13 15:00:00
1658.6,2017-08-13 16:00:00
1703.2,2017-08-13 17:00:00
1708.9,2017-08-13 18:00:00
1666.4,2017-08-13 19:00:00
1674.4,2017-08-13 20:00:00
1608.2,2017-08-13 21:00:00
1493.3,2017-08-13 22:00:00
1363.4,2017-08-13 23:00:00
