Load,Time Stamp
662.9,2017-02-25 00:00:00
643.0,2017-02-25 01:00:00
620.3,2017-02-25 02:00:00
617.4,2017-02-25 03:00:00
626.4,2017-02-25 04:00:00
650.6,2017-02-25 05:00:00
701.5,2017-02-25 06:00:00
726.8,2017-02-25 07:00:00
782.3,2017-02-25 08:00:00
810.2,2017-02-25 09:00:00
843.5,2017-02-25 10:00:00
851.9,2017-02-25 11:00:00
856.7,2017-02-25 12:00:00
869.7,2017-02-25 13:00:00
872.3,2017-02-25 14:00:00
883.3,2017-02-25 15:00:00
912.9,2017-02-25 16:00:00
968.9,2017-02-25 17:00:00
975.2,2017-02-25 18:00:00
950.4,2017-02-25 19:00:00
911.1,2017-02-25 20:00:00
865.6,2017-02-25 21:00:00
821.7,2017-02-25 22:00:00
759.3,2017-02-25 23:00:00
