Load,Time Stamp
722.6,2017-10-08 00:00:00
686.0,2017-10-08 01:00:00
666.2,2017-10-08 02:00:00
669.2,2017-10-08 03:00:00
692.2,2017-10-08 04:00:00
727.9,2017-10-08 05:00:00
750.8,2017-10-08 06:00:00
778.2,2017-10-08 07:00:00
833.7,2017-10-08 08:00:00
881.2,2017-10-08 09:00:00
900.9,2017-10-08 10:00:00
909.2,2017-10-08 11:00:00
927.2,2017-10-08 12:00:00
898.3,2017-10-08 13:00:00
840.7,2017-10-08 14:00:00
851.8,2017-10-08 15:00:00
846.6,2017-10-08 16:00:00
844.8,2017-10-08 17:00:00
882.2,2017-10-08 18:00:00
913.0,2017-10-08 19:00:00
887.2,2017-10-08 20:00:00
808.0,2017-10-08 21:00:00
725.9,2017-10-08 22:00:00
661.0,2017-10-08 23:00:00
