Load,Time Stamp
733.2,2017-11-08 00:00:00
715.7,2017-11-08 01:00:00
714.9,2017-11-08 02:00:00
709.6,2017-11-08 03:00:00
735.3,2017-11-08 04:00:00
810.9,2017-11-08 05:00:00
919.5,2017-11-08 06:00:00
961.6,2017-11-08 07:00:00
954.6,2017-11-08 08:00:00
944.5,2017-11-08 09:00:00
929.4,2017-11-08 10:00:00
906.9,2017-11-08 11:00:00
882.4,2017-11-08 12:00:00
874.9,2017-11-08 13:00:00
873.9,2017-11-08 14:00:00
887.3,2017-11-08 15:00:00
933.6,2017-11-08 16:00:00
1008.4,2017-11-08 17:00:00
1011.8,2017-11-08 18:00:00
992.2,2017-11-08 19:00:00
952.7,2017-11-08 20:00:00
897.0,2017-11-08 21:00:00
831.2,2017-11-08 22:00:00
757.0,2017-11-08 23:00:00
