Load,Time Stamp
738.2,2017-03-09 00:00:00
720.2,2017-03-09 01:00:00
722.6,2017-03-09 02:00:00
719.6,2017-03-09 03:00:00
745.3,2017-03-09 04:00:00
817.2,2017-03-09 05:00:00
933.1,2017-03-09 06:00:00
990.2,2017-03-09 07:00:00
991.7,2017-03-09 08:00:00
978.3,2017-03-09 09:00:00
989.7,2017-03-09 10:00:00
962.0,2017-03-09 11:00:00
943.4,2017-03-09 12:00:00
947.2,2017-03-09 13:00:00
947.0,2017-03-09 14:00:00
946.1,2017-03-09 15:00:00
976.6,2017-03-09 16:00:00
1013.8,2017-03-09 17:00:00
1055.1,2017-03-09 18:00:00
1045.6,2017-03-09 19:00:00
997.7,2017-03-09 20:00:00
918.2,2017-03-09 21:00:00
849.6,2017-03-09 22:00:00
781.7,2017-03-09 23:00:00
