Load,Time Stamp
830.7,2017-12-23 00:00:00
790.8,2017-12-23 01:00:00
773.0,2017-12-23 02:00:00
768.5,2017-12-23 03:00:00
774.8,2017-12-23 04:00:00
793.5,2017-12-23 05:00:00
834.7,2017-12-23 06:00:00
909.1,2017-12-23 07:00:00
969.1,2017-12-23 08:00:00
1010.9,2017-12-23 09:00:00
1029.4,2017-12-23 10:00:00
1034.4,2017-12-23 11:00:00
1016.0,2017-12-23 12:00:00
1003.6,2017-12-23 13:00:00
999.0,2017-12-23 14:00:00
982.3,2017-12-23 15:00:00
1025.8,2017-12-23 16:00:00
1064.5,2017-12-23 17:00:00
1042.7,2017-12-23 18:00:00
1038.9,2017-12-23 19:00:00
1000.9,2017-12-23 20:00:00
982.2,2017-12-23 21:00:00
914.2,2017-12-23 22:00:00
846.0,2017-12-23 23:00:00
