Load Forecast,Time Stamp
15799,2017-02-03 00:00:00
15318,2017-02-03 01:00:00
15051,2017-02-03 02:00:00
14993,2017-02-03 03:00:00
15249,2017-02-03 04:00:00
16152,2017-02-03 05:00:00
17936,2017-02-03 06:00:00
19128,2017-02-03 07:00:00
19558,2017-02-03 08:00:00
19805,2017-02-03 09:00:00
19899,2017-02-03 10:00:00
19812,2017-02-03 11:00:00
19634,2017-02-03 12:00:00
19500,2017-02-03 13:00:00
19366,2017-02-03 14:00:00
19327,2017-02-03 15:00:00
19560,2017-02-03 16:00:00
20360,2017-02-03 17:00:00
20741,2017-02-03 18:00:00
20295,2017-02-03 19:00:00
19725,2017-02-03 20:00:00
19096,2017-02-03 21:00:00
18156,2017-02-03 22:00:00
17154,2017-02-03 23:00:00
16385,2017-02-04 00:00:00
15838,2017-02-04 01:00:00
15512,2017-02-04 02:00:00
15366,2017-02-04 03:00:00
15412,2017-02-04 04:00:00
15732,2017-02-04 05:00:00
16364,2017-02-04 06:00:00
16885,2017-02-04 07:00:00
17599,2017-02-04 08:00:00
18143,2017-02-04 09:00:00
18389,2017-02-04 10:00:00
18398,2017-02-04 11:00:00
18229,2017-02-04 12:00:00
17994,2017-02-04 13:00:00
17806,2017-02-04 14:00:00
17739,2017-02-04 15:00:00
17964,2017-02-04 16:00:00
18945,2017-02-04 17:00:00
19560,2017-02-04 18:00:00
19267,2017-02-04 19:00:00
18813,2017-02-04 20:00:00
18321,2017-02-04 21:00:00
17597,2017-02-04 22:00:00
16818,2017-02-04 23:00:00
16086,2017-02-05 00:00:00
15518,2017-02-05 01:00:00
15145,2017-02-05 02:00:00
14947,2017-02-05 03:00:00
14920,2017-02-05 04:00:00
15116,2017-02-05 05:00:00
15481,2017-02-05 06:00:00
15806,2017-02-05 07:00:00
16457,2017-02-05 08:00:00
17051,2017-02-05 09:00:00
17428,2017-02-05 10:00:00
17631,2017-02-05 11:00:00
17634,2017-02-05 12:00:00
17544,2017-02-05 13:00:00
17434,2017-02-05 14:00:00
17456,2017-02-05 15:00:00
17819,2017-02-05 16:00:00
18801,2017-02-05 17:00:00
19369,2017-02-05 18:00:00
19079,2017-02-05 19:00:00
18602,2017-02-05 20:00:00
17924,2017-02-05 21:00:00
16935,2017-02-05 22:00:00
15924,2017-02-05 23:00:00
15233,2017-02-06 00:00:00
14812,2017-02-06 01:00:00
14583,2017-02-06 02:00:00
14547,2017-02-06 03:00:00
14821,2017-02-06 04:00:00
15746,2017-02-06 05:00:00
17476,2017-02-06 06:00:00
18655,2017-02-06 07:00:00
19124,2017-02-06 08:00:00
19375,2017-02-06 09:00:00
19500,2017-02-06 10:00:00
19451,2017-02-06 11:00:00
19319,2017-02-06 12:00:00
19228,2017-02-06 13:00:00
19113,2017-02-06 14:00:00
19121,2017-02-06 15:00:00
19461,2017-02-06 16:00:00
20496,2017-02-06 17:00:00
21095,2017-02-06 18:00:00
20775,2017-02-06 19:00:00
20184,2017-02-06 20:00:00
19357,2017-02-06 21:00:00
18149,2017-02-06 22:00:00
16938,2017-02-06 23:00:00
15972,2017-02-07 00:00:00
15433,2017-02-07 01:00:00
15129,2017-02-07 02:00:00
15023,2017-02-07 03:00:00
15230,2017-02-07 04:00:00
16085,2017-02-07 05:00:00
17758,2017-02-07 06:00:00
18914,2017-02-07 07:00:00
19346,2017-02-07 08:00:00
19622,2017-02-07 09:00:00
19742,2017-02-07 10:00:00
19679,2017-02-07 11:00:00
19534,2017-02-07 12:00:00
19433,2017-02-07 13:00:00
19274,2017-02-07 14:00:00
19242,2017-02-07 15:00:00
19511,2017-02-07 16:00:00
20228,2017-02-07 17:00:00
20511,2017-02-07 18:00:00
20030,2017-02-07 19:00:00
19349,2017-02-07 20:00:00
18419,2017-02-07 21:00:00
17136,2017-02-07 22:00:00
15845,2017-02-07 23:00:00
14857,2017-02-08 00:00:00
14283,2017-02-08 01:00:00
13955,2017-02-08 02:00:00
13847,2017-02-08 03:00:00
14042,2017-02-08 04:00:00
14883,2017-02-08 05:00:00
16566,2017-02-08 06:00:00
17700,2017-02-08 07:00:00
18161,2017-02-08 08:00:00
18482,2017-02-08 09:00:00
18633,2017-02-08 10:00:00
18612,2017-02-08 11:00:00
18524,2017-02-08 12:00:00
18480,2017-02-08 13:00:00
18428,2017-02-08 14:00:00
18460,2017-02-08 15:00:00
18789,2017-02-08 16:00:00
19606,2017-02-08 17:00:00
20090,2017-02-08 18:00:00
19704,2017-02-08 19:00:00
19135,2017-02-08 20:00:00
18361,2017-02-08 21:00:00
17237,2017-02-08 22:00:00
16133,2017-02-08 23:00:00
