Load Forecast,Time Stamp
6791,2017-08-20 00:00:00
6470,2017-08-20 01:00:00
6219,2017-08-20 02:00:00
6043,2017-08-20 03:00:00
5941,2017-08-20 04:00:00
5920,2017-08-20 05:00:00
5928,2017-08-20 06:00:00
6140,2017-08-20 07:00:00
6536,2017-08-20 08:00:00
7199,2017-08-20 09:00:00
7378,2017-08-20 10:00:00
7434,2017-08-20 11:00:00
7398,2017-08-20 12:00:00
7339,2017-08-20 13:00:00
7294,2017-08-20 14:00:00
7308,2017-08-20 15:00:00
7415,2017-08-20 16:00:00
7485,2017-08-20 17:00:00
7396,2017-08-20 18:00:00
7320,2017-08-20 19:00:00
7316,2017-08-20 20:00:00
7241,2017-08-20 21:00:00
7025,2017-08-20 22:00:00
6771,2017-08-20 23:00:00
6605,2017-08-21 00:00:00
6340,2017-08-21 01:00:00
6127,2017-08-21 02:00:00
6008,2017-08-21 03:00:00
6010,2017-08-21 04:00:00
6242,2017-08-21 05:00:00
6662,2017-08-21 06:00:00
7268,2017-08-21 07:00:00
7837,2017-08-21 08:00:00
8328,2017-08-21 09:00:00
8559,2017-08-21 10:00:00
8686,2017-08-21 11:00:00
8749,2017-08-21 12:00:00
8814,2017-08-21 13:00:00
8883,2017-08-21 14:00:00
8961,2017-08-21 15:00:00
9035,2017-08-21 16:00:00
8984,2017-08-21 17:00:00
8655,2017-08-21 18:00:00
8427,2017-08-21 19:00:00
8297,2017-08-21 20:00:00
8121,2017-08-21 21:00:00
7760,2017-08-21 22:00:00
7278,2017-08-21 23:00:00
6892,2017-08-22 00:00:00
6555,2017-08-22 01:00:00
6327,2017-08-22 02:00:00
6204,2017-08-22 03:00:00
6207,2017-08-22 04:00:00
6453,2017-08-22 05:00:00
6951,2017-08-22 06:00:00
7594,2017-08-22 07:00:00
8187,2017-08-22 08:00:00
8684,2017-08-22 09:00:00
8975,2017-08-22 10:00:00
9174,2017-08-22 11:00:00
9313,2017-08-22 12:00:00
9435,2017-08-22 13:00:00
9534,2017-08-22 14:00:00
9630,2017-08-22 15:00:00
9692,2017-08-22 16:00:00
9610,2017-08-22 17:00:00
9255,2017-08-22 18:00:00
9009,2017-08-22 19:00:00
8880,2017-08-22 20:00:00
8687,2017-08-22 21:00:00
8292,2017-08-22 22:00:00
7761,2017-08-22 23:00:00
7297,2017-08-23 00:00:00
6947,2017-08-23 01:00:00
6707,2017-08-23 02:00:00
6573,2017-08-23 03:00:00
6550,2017-08-23 04:00:00
6752,2017-08-23 05:00:00
7194,2017-08-23 06:00:00
7714,2017-08-23 07:00:00
8166,2017-08-23 08:00:00
8492,2017-08-23 09:00:00
8693,2017-08-23 10:00:00
8820,2017-08-23 11:00:00
8895,2017-08-23 12:00:00
8961,2017-08-23 13:00:00
9009,2017-08-23 14:00:00
9056,2017-08-23 15:00:00
9087,2017-08-23 16:00:00
9009,2017-08-23 17:00:00
8701,2017-08-23 18:00:00
8479,2017-08-23 19:00:00
8358,2017-08-23 20:00:00
8161,2017-08-23 21:00:00
7802,2017-08-23 22:00:00
7295,2017-08-23 23:00:00
6589,2017-08-24 00:00:00
6169,2017-08-24 01:00:00
5884,2017-08-24 02:00:00
5710,2017-08-24 03:00:00
5664,2017-08-24 04:00:00
5864,2017-08-24 05:00:00
6305,2017-08-24 06:00:00
6873,2017-08-24 07:00:00
7353,2017-08-24 08:00:00
7707,2017-08-24 09:00:00
7844,2017-08-24 10:00:00
7889,2017-08-24 11:00:00
7894,2017-08-24 12:00:00
7917,2017-08-24 13:00:00
7947,2017-08-24 14:00:00
8005,2017-08-24 15:00:00
8060,2017-08-24 16:00:00
7992,2017-08-24 17:00:00
7652,2017-08-24 18:00:00
7400,2017-08-24 19:00:00
7260,2017-08-24 20:00:00
7046,2017-08-24 21:00:00
6692,2017-08-24 22:00:00
6237,2017-08-24 23:00:00
5800,2017-08-25 00:00:00
5491,2017-08-25 01:00:00
5279,2017-08-25 02:00:00
5160,2017-08-25 03:00:00
5149,2017-08-25 04:00:00
5366,2017-08-25 05:00:00
5800,2017-08-25 06:00:00
6346,2017-08-25 07:00:00
6802,2017-08-25 08:00:00
7120,2017-08-25 09:00:00
7271,2017-08-25 10:00:00
7339,2017-08-25 11:00:00
7354,2017-08-25 12:00:00
7382,2017-08-25 13:00:00
7416,2017-08-25 14:00:00
7466,2017-08-25 15:00:00
7508,2017-08-25 16:00:00
7423,2017-08-25 17:00:00
7078,2017-08-25 18:00:00
6829,2017-08-25 19:00:00
6673,2017-08-25 20:00:00
6468,2017-08-25 21:00:00
6179,2017-08-25 22:00:00
5838,2017-08-25 23:00:00
