"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"05/20/2012 00:00:00","EDT","CAPITL",61757,986.8
"05/20/2012 00:00:00","EDT","CENTRL",61754,1348.3
"05/20/2012 00:00:00","EDT","DUNWOD",61760,538.3
"05/20/2012 00:00:00","EDT","GENESE",61753,855.8
"05/20/2012 00:00:00","EDT","HUD VL",61758,858.6
"05/20/2012 00:00:00","EDT","LONGIL",61762,1943.5
"05/20/2012 00:00:00","EDT","MHK VL",61756,613.4
"05/20/2012 00:00:00","EDT","MILLWD",61759,229.6
"05/20/2012 00:00:00","EDT","N.Y.C.",61761,4793
"05/20/2012 00:00:00","EDT","NORTH",61755,666.4
"05/20/2012 00:00:00","EDT","WEST",61752,1418.7
"05/20/2012 01:00:00","EDT","CAPITL",61757,930
"05/20/2012 01:00:00","EDT","CENTRL",61754,1287.7
"05/20/2012 01:00:00","EDT","DUNWOD",61760,502.7
"05/20/2012 01:00:00","EDT","GENESE",61753,806.6
"05/20/2012 01:00:00","EDT","HUD VL",61758,800.5
"05/20/2012 01:00:00","EDT","LONGIL",61762,1811.1
"05/20/2012 01:00:00","EDT","MHK VL",61756,577.4
"05/20/2012 01:00:00","EDT","MILLWD",61759,211.6
"05/20/2012 01:00:00","EDT","N.Y.C.",61761,4520.8
"05/20/2012 01:00:00","EDT","NORTH",61755,653.4
"05/20/2012 01:00:00","EDT","WEST",61752,1364.4
"05/20/2012 02:00:00","EDT","CAPITL",61757,897.4
"05/20/2012 02:00:00","EDT","CENTRL",61754,1243.9
"05/20/2012 02:00:00","EDT","DUNWOD",61760,476.7
"05/20/2012 02:00:00","EDT","GENESE",61753,781.2
"05/20/2012 02:00:00","EDT","HUD VL",61758,763.9
"05/20/2012 02:00:00","EDT","LONGIL",61762,1733.4
"05/20/2012 02:00:00","EDT","MHK VL",61756,557.1
"05/20/2012 02:00:00","EDT","MILLWD",61759,201.6
"05/20/2012 02:00:00","EDT","N.Y.C.",61761,4320.3
"05/20/2012 02:00:00","EDT","NORTH",61755,650.6
"05/20/2012 02:00:00","EDT","WEST",61752,1323.7
"05/20/2012 03:00:00","EDT","CAPITL",61757,882.1
"05/20/2012 03:00:00","EDT","CENTRL",61754,1227.1
"05/20/2012 03:00:00","EDT","DUNWOD",61760,461.8
"05/20/2012 03:00:00","EDT","GENESE",61753,768.7
"05/20/2012 03:00:00","EDT","HUD VL",61758,739.3
"05/20/2012 03:00:00","EDT","LONGIL",61762,1688.2
"05/20/2012 03:00:00","EDT","MHK VL",61756,552.2
"05/20/2012 03:00:00","EDT","MILLWD",61759,194.7
"05/20/2012 03:00:00","EDT","N.Y.C.",61761,4208.4
"05/20/2012 03:00:00","EDT","NORTH",61755,649.1
"05/20/2012 03:00:00","EDT","WEST",61752,1290.9
"05/20/2012 04:00:00","EDT","CAPITL",61757,882.5
"05/20/2012 04:00:00","EDT","CENTRL",61754,1216.8
"05/20/2012 04:00:00","EDT","DUNWOD",61760,451.8
"05/20/2012 04:00:00","EDT","GENESE",61753,761.8
"05/20/2012 04:00:00","EDT","HUD VL",61758,730.1
"05/20/2012 04:00:00","EDT","LONGIL",61762,1686.7
"05/20/2012 04:00:00","EDT","MHK VL",61756,553.5
"05/20/2012 04:00:00","EDT","MILLWD",61759,192
"05/20/2012 04:00:00","EDT","N.Y.C.",61761,4149.1
"05/20/2012 04:00:00","EDT","NORTH",61755,649.8
"05/20/2012 04:00:00","EDT","WEST",61752,1286.9
"05/20/2012 05:00:00","EDT","CAPITL",61757,887.1
"05/20/2012 05:00:00","EDT","CENTRL",61754,1225.2
"05/20/2012 05:00:00","EDT","DUNWOD",61760,445.6
"05/20/2012 05:00:00","EDT","GENESE",61753,752.3
"05/20/2012 05:00:00","EDT","HUD VL",61758,725.2
"05/20/2012 05:00:00","EDT","LONGIL",61762,1662.3
"05/20/2012 05:00:00","EDT","MHK VL",61756,545.5
