Load Forecast,Time Stamp
1145,2017-01-02 00:00:00
1110,2017-01-02 01:00:00
1093,2017-01-02 02:00:00
1085,2017-01-02 03:00:00
1096,2017-01-02 04:00:00
1130,2017-01-02 05:00:00
1172,2017-01-02 06:00:00
1216,2017-01-02 07:00:00
1271,2017-01-02 08:00:00
1312,2017-01-02 09:00:00
1361,2017-01-02 10:00:00
1365,2017-01-02 11:00:00
1352,2017-01-02 12:00:00
1347,2017-01-02 13:00:00
1367,2017-01-02 14:00:00
1367,2017-01-02 15:00:00
1431,2017-01-02 16:00:00
1578,2017-01-02 17:00:00
1561,2017-01-02 18:00:00
1519,2017-01-02 19:00:00
1457,2017-01-02 20:00:00
1372,2017-01-02 21:00:00
1275,2017-01-02 22:00:00
1184,2017-01-02 23:00:00
1141,2017-01-03 00:00:00
1113,2017-01-03 01:00:00
1099,2017-01-03 02:00:00
1097,2017-01-03 03:00:00
1115,2017-01-03 04:00:00
1178,2017-01-03 05:00:00
1295,2017-01-03 06:00:00
1370,2017-01-03 07:00:00
1379,2017-01-03 08:00:00
1390,2017-01-03 09:00:00
1399,2017-01-03 10:00:00
1407,2017-01-03 11:00:00
1401,2017-01-03 12:00:00
1397,2017-01-03 13:00:00
1393,2017-01-03 14:00:00
1402,2017-01-03 15:00:00
1470,2017-01-03 16:00:00
1572,2017-01-03 17:00:00
1549,2017-01-03 18:00:00
1501,2017-01-03 19:00:00
1444,2017-01-03 20:00:00
1359,2017-01-03 21:00:00
1257,2017-01-03 22:00:00
1167,2017-01-03 23:00:00
1114,2017-01-04 00:00:00
1084,2017-01-04 01:00:00
1070,2017-01-04 02:00:00
1068,2017-01-04 03:00:00
1090,2017-01-04 04:00:00
1161,2017-01-04 05:00:00
1305,2017-01-04 06:00:00
1388,2017-01-04 07:00:00
1385,2017-01-04 08:00:00
1390,2017-01-04 09:00:00
1397,2017-01-04 10:00:00
1404,2017-01-04 11:00:00
1402,2017-01-04 12:00:00
1399,2017-01-04 13:00:00
1395,2017-01-04 14:00:00
1415,2017-01-04 15:00:00
1495,2017-01-04 16:00:00
1611,2017-01-04 17:00:00
1603,2017-01-04 18:00:00
1562,2017-01-04 19:00:00
1510,2017-01-04 20:00:00
1430,2017-01-04 21:00:00
1326,2017-01-04 22:00:00
1236,2017-01-04 23:00:00
1185,2017-01-05 00:00:00
1156,2017-01-05 01:00:00
1145,2017-01-05 02:00:00
1147,2017-01-05 03:00:00
1172,2017-01-05 04:00:00
1248,2017-01-05 05:00:00
1400,2017-01-05 06:00:00
1484,2017-01-05 07:00:00
1477,2017-01-05 08:00:00
1479,2017-01-05 09:00:00
1481,2017-01-05 10:00:00
1477,2017-01-05 11:00:00
1464,2017-01-05 12:00:00
1456,2017-01-05 13:00:00
1449,2017-01-05 14:00:00
1464,2017-01-05 15:00:00
1534,2017-01-05 16:00:00
1648,2017-01-05 17:00:00
1649,2017-01-05 18:00:00
1618,2017-01-05 19:00:00
1575,2017-01-05 20:00:00
1499,2017-01-05 21:00:00
1400,2017-01-05 22:00:00
1313,2017-01-05 23:00:00
1262,2017-01-06 00:00:00
1234,2017-01-06 01:00:00
1224,2017-01-06 02:00:00
1230,2017-01-06 03:00:00
1258,2017-01-06 04:00:00
1338,2017-01-06 05:00:00
1487,2017-01-06 06:00:00
1577,2017-01-06 07:00:00
1578,2017-01-06 08:00:00
1580,2017-01-06 09:00:00
1573,2017-01-06 10:00:00
1559,2017-01-06 11:00:00
1538,2017-01-06 12:00:00
1527,2017-01-06 13:00:00
1516,2017-01-06 14:00:00
1525,2017-01-06 15:00:00
1586,2017-01-06 16:00:00
1685,2017-01-06 17:00:00
1682,2017-01-06 18:00:00
1644,2017-01-06 19:00:00
1601,2017-01-06 20:00:00
1541,2017-01-06 21:00:00
1468,2017-01-06 22:00:00
1397,2017-01-06 23:00:00
1330,2017-01-07 00:00:00
1294,2017-01-07 01:00:00
1276,2017-01-07 02:00:00
1271,2017-01-07 03:00:00
1280,2017-01-07 04:00:00
1306,2017-01-07 05:00:00
1355,2017-01-07 06:00:00
1413,2017-01-07 07:00:00
1475,2017-01-07 08:00:00
1521,2017-01-07 09:00:00
1526,2017-01-07 10:00:00
1512,2017-01-07 11:00:00
1488,2017-01-07 12:00:00
1465,2017-01-07 13:00:00
1451,2017-01-07 14:00:00
1460,2017-01-07 15:00:00
1522,2017-01-07 16:00:00
1630,2017-01-07 17:00:00
1624,2017-01-07 18:00:00
1590,2017-01-07 19:00:00
1551,2017-01-07 20:00:00
1497,2017-01-07 21:00:00
1436,2017-01-07 22:00:00
1378,2017-01-07 23:00:00
