Load Forecast,Time Stamp
1016,2017-08-21 00:00:00
965,2017-08-21 01:00:00
931,2017-08-21 02:00:00
916,2017-08-21 03:00:00
930,2017-08-21 04:00:00
994,2017-08-21 05:00:00
1086,2017-08-21 06:00:00
1190,2017-08-21 07:00:00
1305,2017-08-21 08:00:00
1426,2017-08-21 09:00:00
1515,2017-08-21 10:00:00
1589,2017-08-21 11:00:00
1646,2017-08-21 12:00:00
1702,2017-08-21 13:00:00
1732,2017-08-21 14:00:00
1752,2017-08-21 15:00:00
1760,2017-08-21 16:00:00
1741,2017-08-21 17:00:00
1691,2017-08-21 18:00:00
1620,2017-08-21 19:00:00
1586,2017-08-21 20:00:00
1524,2017-08-21 21:00:00
1391,2017-08-21 22:00:00
1267,2017-08-21 23:00:00
1179,2017-08-22 00:00:00
1114,2017-08-22 01:00:00
1070,2017-08-22 02:00:00
1047,2017-08-22 03:00:00
1057,2017-08-22 04:00:00
1116,2017-08-22 05:00:00
1215,2017-08-22 06:00:00
1317,2017-08-22 07:00:00
1430,2017-08-22 08:00:00
1561,2017-08-22 09:00:00
1633,2017-08-22 10:00:00
1681,2017-08-22 11:00:00
1711,2017-08-22 12:00:00
1735,2017-08-22 13:00:00
1735,2017-08-22 14:00:00
1735,2017-08-22 15:00:00
1732,2017-08-22 16:00:00
1708,2017-08-22 17:00:00
1653,2017-08-22 18:00:00
1596,2017-08-22 19:00:00
1580,2017-08-22 20:00:00
1527,2017-08-22 21:00:00
1401,2017-08-22 22:00:00
1274,2017-08-22 23:00:00
1085,2017-08-23 00:00:00
1021,2017-08-23 01:00:00
983,2017-08-23 02:00:00
963,2017-08-23 03:00:00
969,2017-08-23 04:00:00
1016,2017-08-23 05:00:00
1090,2017-08-23 06:00:00
1162,2017-08-23 07:00:00
1242,2017-08-23 08:00:00
1361,2017-08-23 09:00:00
1383,2017-08-23 10:00:00
1369,2017-08-23 11:00:00
1343,2017-08-23 12:00:00
1318,2017-08-23 13:00:00
1287,2017-08-23 14:00:00
1277,2017-08-23 15:00:00
1268,2017-08-23 16:00:00
1259,2017-08-23 17:00:00
1222,2017-08-23 18:00:00
1185,2017-08-23 19:00:00
1165,2017-08-23 20:00:00
1145,2017-08-23 21:00:00
1069,2017-08-23 22:00:00
1000,2017-08-23 23:00:00
968,2017-08-24 00:00:00
927,2017-08-24 01:00:00
897,2017-08-24 02:00:00
882,2017-08-24 03:00:00
891,2017-08-24 04:00:00
936,2017-08-24 05:00:00
1007,2017-08-24 06:00:00
1075,2017-08-24 07:00:00
1149,2017-08-24 08:00:00
1257,2017-08-24 09:00:00
1278,2017-08-24 10:00:00
1265,2017-08-24 11:00:00
1241,2017-08-24 12:00:00
1216,2017-08-24 13:00:00
1185,2017-08-24 14:00:00
1176,2017-08-24 15:00:00
1173,2017-08-24 16:00:00
1170,2017-08-24 17:00:00
1141,2017-08-24 18:00:00
1118,2017-08-24 19:00:00
1114,2017-08-24 20:00:00
1103,2017-08-24 21:00:00
1036,2017-08-24 22:00:00
976,2017-08-24 23:00:00
917,2017-08-25 00:00:00
880,2017-08-25 01:00:00
856,2017-08-25 02:00:00
846,2017-08-25 03:00:00
858,2017-08-25 04:00:00
908,2017-08-25 05:00:00
984,2017-08-25 06:00:00
1049,2017-08-25 07:00:00
1119,2017-08-25 08:00:00
1205,2017-08-25 09:00:00
1228,2017-08-25 10:00:00
1220,2017-08-25 11:00:00
1202,2017-08-25 12:00:00
1188,2017-08-25 13:00:00
1166,2017-08-25 14:00:00
1155,2017-08-25 15:00:00
1148,2017-08-25 16:00:00
1133,2017-08-25 17:00:00
1099,2017-08-25 18:00:00
1075,2017-08-25 19:00:00
1071,2017-08-25 20:00:00
1065,2017-08-25 21:00:00
1004,2017-08-25 22:00:00
945,2017-08-25 23:00:00
895,2017-08-26 00:00:00
850,2017-08-26 01:00:00
821,2017-08-26 02:00:00
805,2017-08-26 03:00:00
806,2017-08-26 04:00:00
822,2017-08-26 05:00:00
843,2017-08-26 06:00:00
877,2017-08-26 07:00:00
963,2017-08-26 08:00:00
1079,2017-08-26 09:00:00
1118,2017-08-26 10:00:00
1126,2017-08-26 11:00:00
1121,2017-08-26 12:00:00
1115,2017-08-26 13:00:00
1110,2017-08-26 14:00:00
1109,2017-08-26 15:00:00
1120,2017-08-26 16:00:00
1125,2017-08-26 17:00:00
1105,2017-08-26 18:00:00
1085,2017-08-26 19:00:00
1083,2017-08-26 20:00:00
1064,2017-08-26 21:00:00
1001,2017-08-26 22:00:00
939,2017-08-26 23:00:00
