"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"03/14/2010 00:00:00","EST","CAPITL",61757,986.7
"03/14/2010 00:00:00","EST","CENTRL",61754,1513.6
"03/14/2010 00:00:00","EST","DUNWOD",61760,522.3
"03/14/2010 00:00:00","EST","GENESE",61753,897
"03/14/2010 00:00:00","EST","HUD VL",61758,932.8
"03/14/2010 00:00:00","EST","LONGIL",61762,1803.1
"03/14/2010 00:00:00","EST","MHK VL",61756,716.6
"03/14/2010 00:00:00","EST","MILLWD",61759,221.3
"03/14/2010 00:00:00","EST","N.Y.C.",61761,4897.9
"03/14/2010 00:00:00","EST","NORTH",61755,465.6
"03/14/2010 00:00:00","EST","WEST",61752,1569.8
"03/14/2010 01:00:00","EST","CAPITL",61757,956.4
"03/14/2010 01:00:00","EST","CENTRL",61754,1454.1
"03/14/2010 01:00:00","EST","DUNWOD",61760,490.7
"03/14/2010 01:00:00","EST","GENESE",61753,862.6
"03/14/2010 01:00:00","EST","HUD VL",61758,888.3
"03/14/2010 01:00:00","EST","LONGIL",61762,1697.6
"03/14/2010 01:00:00","EST","MHK VL",61756,705
"03/14/2010 01:00:00","EST","MILLWD",61759,204.6
"03/14/2010 01:00:00","EST","N.Y.C.",61761,4631.2
"03/14/2010 01:00:00","EST","NORTH",61755,456.5
"03/14/2010 01:00:00","EST","WEST",61752,1517.8
"03/14/2010 03:00:00","EDT","CAPITL",61757,930.3
"03/14/2010 03:00:00","EDT","CENTRL",61754,1427.2
"03/14/2010 03:00:00","EDT","DUNWOD",61760,471.1
"03/14/2010 03:00:00","EDT","GENESE",61753,845.8
"03/14/2010 03:00:00","EDT","HUD VL",61758,858.8
"03/14/2010 03:00:00","EDT","LONGIL",61762,1622.9
"03/14/2010 03:00:00","EDT","MHK VL",61756,666.7
"03/14/2010 03:00:00","EDT","MILLWD",61759,198.8
"03/14/2010 03:00:00","EDT","N.Y.C.",61761,4467.8
"03/14/2010 03:00:00","EDT","NORTH",61755,450.6
"03/14/2010 03:00:00","EDT","WEST",61752,1474.4
"03/14/2010 04:00:00","EDT","CAPITL",61757,919.7
"03/14/2010 04:00:00","EDT","CENTRL",61754,1411.5
"03/14/2010 04:00:00","EDT","DUNWOD",61760,457.8
"03/14/2010 04:00:00","EDT","GENESE",61753,841.1
"03/14/2010 04:00:00","EDT","HUD VL",61758,848.7
"03/14/2010 04:00:00","EDT","LONGIL",61762,1592.5
"03/14/2010 04:00:00","EDT","MHK VL",61756,662.7
"03/14/2010 04:00:00","EDT","MILLWD",61759,194.9
"03/14/2010 04:00:00","EDT","N.Y.C.",61761,4371.4
"03/14/2010 04:00:00","EDT","NORTH",61755,452
"03/14/2010 04:00:00","EDT","WEST",61752,1472.4
"03/14/2010 05:00:00","EDT","CAPITL",61757,924.2
"03/14/2010 05:00:00","EDT","CENTRL",61754,1424.5
"03/14/2010 05:00:00","EDT","DUNWOD",61760,458.1
"03/14/2010 05:00:00","EDT","GENESE",61753,847.9
"03/14/2010 05:00:00","EDT","HUD VL",61758,855.1
"03/14/2010 05:00:00","EDT","LONGIL",61762,1594.9
"03/14/2010 05:00:00","EDT","MHK VL",61756,696.6
"03/14/2010 05:00:00","EDT","MILLWD",61759,192.2
"03/14/2010 05:00:00","EDT","N.Y.C.",61761,4356.6
"03/14/2010 05:00:00","EDT","NORTH",61755,459.1
"03/14/2010 05:00:00","EDT","WEST",61752,1477
"03/14/2010 06:00:00","EDT","CAPITL",61757,950
"03/14/2010 06:00:00","EDT","CENTRL",61754,1481.7
"03/14/2010 06:00:00","EDT","DUNWOD",61760,467.8
"03/14/2010 06:00:00","EDT","GENESE",61753,881
"03/14/2010 06:00:00","EDT","HUD VL",61758,877.8
"03/14/2010 06:00:00","EDT","LONGIL",61762,1638.1
"03/14/2010 06:00:00","EDT","MHK VL",61756,723.7
"03/14/2010 06:00:00","EDT","MILLWD",61759,199.1
"03/14/2010 06:00:00","EDT","N.Y.C.",61761,4436.3
"03/14/2010 06:00:00","EDT","NORTH",61755,464.3
"03/14/2010 06:00:00","EDT","WEST",61752,1520.6
"03/14/2010 07:00:00","EDT","CAPITL",61757,992.4
"03/14/2010 07:00:00","EDT","CENTRL",61754,1568.4
"03/14/2010 07:00:00","EDT","DUNWOD",61760,480.2
"03/14/2010 07:00:00","EDT","GENESE",61753,929.3
"03/14/2010 07:00:00","EDT","HUD VL",61758,918.2
"03/14/2010 07:00:00","EDT","LONGIL",61762,1687.9
"03/14/2010 07:00:00","EDT","MHK VL",61756,761.3
"03/14/2010 07:00:00","EDT","MILLWD",61759,209.1
"03/14/2010 07:00:00","EDT","N.Y.C.",61761,4550.1
"03/14/2010 07:00:00","EDT","NORTH",61755,476
"03/14/2010 07:00:00","EDT","WEST",61752,1564.4
"03/14/2010 08:00:00","EDT","CAPITL",61757,1068.6
"03/14/2010 08:00:00","EDT","CENTRL",61754,1651.5
"03/14/2010 08:00:00","EDT","DUNWOD",61760,503.1
"03/14/2010 08:00:00","EDT","GENESE",61753,986.3
"03/14/2010 08:00:00","EDT","HUD VL",61758,965.5
"03/14/2010 08:00:00","EDT","LONGIL",61762,1791.1
"03/14/2010 08:00:00","EDT","MHK VL",61756,800.8
"03/14/2010 08:00:00","EDT","MILLWD",61759,226.9
"03/14/2010 08:00:00","EDT","N.Y.C.",61761,4755.3
"03/14/2010 08:00:00","EDT","NORTH",61755,493.2
"03/14/2010 08:00:00","EDT","WEST",61752,1602.4
"03/14/2010 09:00:00","EDT","CAPITL",61757,1143.2
"03/14/2010 09:00:00","EDT","CENTRL",61754,1727
"03/14/2010 09:00:00","EDT","DUNWOD",61760,535.2
"03/14/2010 09:00:00","EDT","GENESE",61753,1052.9
"03/14/2010 09:00:00","EDT","HUD VL",61758,1028.1
"03/14/2010 09:00:00","EDT","LONGIL",61762,1949.7
"03/14/2010 09:00:00","EDT","MHK VL",61756,846.1
"03/14/2010 09:00:00","EDT","MILLWD",61759,248.2
"03/14/2010 09:00:00","EDT","N.Y.C.",61761,5041.6
"03/14/2010 09:00:00","EDT","NORTH",61755,508.2
"03/14/2010 09:00:00","EDT","WEST",61752,1657
"03/14/2010 10:00:00","EDT","CAPITL",61757,1208.9
"03/14/2010 10:00:00","EDT","CENTRL",61754,1795.2
"03/14/2010 10:00:00","EDT","DUNWOD",61760,567.3
"03/14/2010 10:00:00","EDT","GENESE",61753,1104.4
"03/14/2010 10:00:00","EDT","HUD VL",61758,1084
"03/14/2010 10:00:00","EDT","LONGIL",61762,2127.9
"03/14/2010 10:00:00","EDT","MHK VL",61756,889.2
