"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"03/28/2016 00:00",1014,1379,501,826,774,1739,520,221,4500,413,1407,13294
"03/28/2016 01:00",979,1351,476,799,741,1644,508,211,4276,410,1372,12767
"03/28/2016 02:00",961,1328,461,785,724,1595,499,207,4137,403,1360,12460
"03/28/2016 03:00",959,1324,454,785,723,1579,499,206,4085,404,1356,12374
"03/28/2016 04:00",982,1360,458,805,736,1604,516,209,4107,404,1379,12560
"03/28/2016 05:00",1055,1476,500,878,789,1718,572,228,4342,431,1460,13449
"03/28/2016 06:00",1214,1698,576,1006,896,1946,676,264,4867,464,1624,15231
"03/28/2016 07:00",1314,1825,644,1080,970,2126,733,290,5441,483,1734,16640
"03/28/2016 08:00",1327,1849,669,1108,1004,2211,746,298,5836,480,1782,17310
"03/28/2016 09:00",1338,1866,679,1126,1026,2252,751,298,6094,479,1811,17720
"03/28/2016 10:00",1353,1883,684,1141,1039,2280,752,299,6198,475,1834,17938
"03/28/2016 11:00",1350,1880,681,1145,1038,2277,750,297,6238,472,1836,17964
"03/28/2016 12:00",1340,1862,673,1134,1023,2250,739,292,6240,467,1817,17837
"03/28/2016 13:00",1329,1847,668,1126,1009,2225,728,290,6230,462,1812,17726
"03/28/2016 14:00",1310,1813,662,1111,991,2200,714,287,6200,457,1793,17538
"03/28/2016 15:00",1297,1788,661,1101,979,2192,707,287,6183,454,1771,17420
"03/28/2016 16:00",1300,1792,662,1096,963,2219,712,288,6201,456,1764,17453
"03/28/2016 17:00",1322,1811,660,1102,976,2252,729,289,6156,462,1765,17524
"03/28/2016 18:00",1341,1829,673,1108,1004,2306,746,298,5982,468,1764,17519
"03/28/2016 19:00",1388,1892,712,1139,1067,2447,772,316,5988,477,1800,17998
"03/28/2016 20:00",1381,1908,710,1160,1078,2460,774,317,5943,478,1840,18049
"03/28/2016 21:00",1306,1821,675,1111,1031,2343,726,301,5732,462,1805,17313
"03/28/2016 22:00",1193,1682,610,1026,938,2141,662,273,5398,440,1703,16066
"03/28/2016 23:00",1093,1555,540,947,844,1904,607,243,4931,425,1593,14682
"03/29/2016 00:00",1054,1474,492,892,782,1724,570,217,4523,427,1511,13666
"03/29/2016 01:00",1025,1438,476,858,743,1637,556,213,4270,424,1467,13107
"03/29/2016 02:00",1002,1409,459,847,734,1587,546,209,4113,421,1443,12770
"03/29/2016 03:00",1007,1405,456,842,733,1572,542,205,4043,420,1444,12669
"03/29/2016 04:00",1031,1446,463,863,737,1598,562,210,4058,420,1465,12853
"03/29/2016 05:00",1107,1571,498,942,792,1719,624,227,4284,444,1546,13754
"03/29/2016 06:00",1263,1813,575,1068,905,1940,739,263,4812,476,1698,15552
"03/29/2016 07:00",1355,1934,637,1140,966,2103,795,287,5382,495,1793,16887
"03/29/2016 08:00",1364,1944,653,1153,991,2164,796,290,5787,496,1827,17465
"03/29/2016 09:00",1362,1939,659,1156,998,2189,793,289,6042,490,1833,17750
"03/29/2016 10:00",1363,1937,661,1161,999,2191,790,288,6108,486,1840,17824
"03/29/2016 11:00",1358,1936,655,1155,987,2175,779,285,6139,478,1837,17784
"03/29/2016 12:00",1341,1913,648,1141,969,2145,769,280,6131,476,1813,17626
"03/29/2016 13:00",1331,1894,643,1131,958,2116,751,279,6119,469,1808,17499
"03/29/2016 14:00",1313,1848,637,1118,943,2097,736,277,6086,463,1784,17302
